Continent,Country,Date,Title,Region,SoilLEX.Keyword,translated.title,Link
Europe,Hungary,1/01/2009,Decree No. 6/2009. (IV. 14.) on Protection of Geological Medium and Groundwater against Pollution.,National,Soil quality,Decree No. 6/2009. (IV. 14.) on Protection of Geological Medium and Groundwater against Pollution.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197100/
Africa,Sierra Leone,1/01/2012,"Environmental Regulations for the Minerals Sector, 2012.",National,Soil pollution,"Environmental Regulations for the Minerals Sector, 2012.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC150277/
Africa,Sierra Leone,1/01/2012,"Environmental Regulations for the Minerals Sector, 2012.",National,Soil quality,"Environmental Regulations for the Minerals Sector, 2012.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC150277/
Africa,Niger,1/01/2012,Plan Forestier National NIGER (2012-2021),National,Soil restoration,Plan Forestier National NIGER (2012-2021),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC143427/
Africa,Sierra Leone,1/01/2012,"Environmental Regulations for the Minerals Sector, 2012.",National,Soil restoration,"Environmental Regulations for the Minerals Sector, 2012.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC150277/
North America,Trinidad and Tobago,1/01/2012,National Food Production Action Plan 2012-2015,National,Soil sealing,National Food Production Action Plan 2012-2015,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC180158/
Europe,Hungary,1/03/2012,National Framework Strategy on Sustainable Development 2012-2024.,National,Salinisation,National Framework Strategy on Sustainable Development 2012-2024.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197289/
Europe,Hungary,1/03/2012,National Framework Strategy on Sustainable Development 2012-2024.,National,Soil erosion,National Framework Strategy on Sustainable Development 2012-2024.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197289/
South America,Brazil,13/01/2012,Sectorial Plan of Mitigation and Adaptation to Climate Change for the Consolidation of a Low Carbon Emission in Agriculture (Plan ABC).,National,Soil conservation,Sectorial Plan of Mitigation and Adaptation to Climate Change for the Consolidation of a Low Carbon Emission in Agriculture (Plan ABC).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC167194/
South America,Brazil,13/01/2012,Sectorial Plan of Mitigation and Adaptation to Climate Change for the Consolidation of a Low Carbon Emission in Agriculture (Plan ABC).,National,Soil organic carbon loss,Sectorial Plan of Mitigation and Adaptation to Climate Change for the Consolidation of a Low Carbon Emission in Agriculture (Plan ABC).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC167194/
Asia,Vietnam,20/01/2012,Decision No. 113/QD-TTg approving the master plan on socio-economic development of Vinh Phuc province through 2020.,National,Soil pollution,Decision No. 113/QD-TTg approving the master plan on socio-economic development of Vinh Phuc province through 2020.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC112548/
Asia,Vietnam,20/01/2012,Decision No. 113/QD-TTg approving the master plan on socio-economic development of Vinh Phuc province through 2020.,National,Soil restoration,Decision No. 113/QD-TTg approving the master plan on socio-economic development of Vinh Phuc province through 2020.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC112548/
North America,Costa Rica,23/01/2012,"Decreto Nş 37.017/MAG - Autoriza el uso de purines del ganado bovino como mejorador de las características físicas, químicas y microbiológicas del suelo.",National,Nutrient Imbalance,"Decree Nş 37.017/MAG - Authorizes the use of manure from cattle as an improver of the physical, chemical and microbiological characteristics of the soil.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC116341/
North America,Costa Rica,23/01/2012,"Decreto Nş 37.017/MAG - Autoriza el uso de purines del ganado bovino como mejorador de las características físicas, químicas y microbiológicas del suelo.",National,Soil biodiversity loss,"Decree Nş 37.017/MAG - Authorizes the use of manure from cattle as an improver of the physical, chemical and microbiological characteristics of the soil.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC116341/
North America,Costa Rica,23/01/2012,"Decreto Nş 37.017/MAG - Autoriza el uso de purines del ganado bovino como mejorador de las características físicas, químicas y microbiológicas del suelo.",National,Soil pollution,"Decree Nş 37.017/MAG - Authorizes the use of manure from cattle as an improver of the physical, chemical and microbiological characteristics of the soil.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC116341/
North America,Dominican Rep.,26/01/2012,Ley Nş 1/12 - Establece la Estrategia Nacional de Desarrollo 2030.,National,Soil conservation,Law No. 1/12 - Establishes the National Development Strategy 2030.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC148310/
Europe,Hungary,1/03/2012,National Framework Strategy on Sustainable Development 2012-2024.,National,Soil organic carbon loss,National Framework Strategy on Sustainable Development 2012-2024.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197289/
Europe,Hungary,1/09/2013,Second National Climate Change Strategy (2014-2025).,National,Soil erosion,Second National Climate Change Strategy (2014-2025).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197286/
North America,Dominican Rep.,26/01/2012,Ley Nş 1/12 - Establece la Estrategia Nacional de Desarrollo 2030.,National,Soil monitoring,Law No. 1/12 - Establishes the National Development Strategy 2030.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC148310/
North America,Dominican Rep.,26/01/2012,Ley Nş 1/12 - Establece la Estrategia Nacional de Desarrollo 2030.,National,Soil quality,Law No. 1/12 - Establishes the National Development Strategy 2030.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC148310/
Europe,Hungary,1/09/2013,Second National Climate Change Strategy (2014-2025).,National,Soil organic carbon loss,Second National Climate Change Strategy (2014-2025).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197286/
North America,United States of America,2/02/2012,Highly Erodible Land Conservation and Wetland Conservation (7 CFR 12.1-12.33).,National,Soil conservation,Highly Erodible Land Conservation and Wetland Conservation (7 CFR 12.1-12.33).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC177471/
North America,United States of America,2/02/2012,Highly Erodible Land Conservation and Wetland Conservation (7 CFR 12.1-12.33).,National,Soil erosion,Highly Erodible Land Conservation and Wetland Conservation (7 CFR 12.1-12.33).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC177471/
North America,United States of America,2/02/2012,Highly Erodible Land Conservation and Wetland Conservation (7 CFR 12.1-12.33).,National,Soil quality,Highly Erodible Land Conservation and Wetland Conservation (7 CFR 12.1-12.33).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC177471/
Europe,Hungary,1/09/2013,Second National Climate Change Strategy (2014-2025).,National,Waterlogging,Second National Climate Change Strategy (2014-2025).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197286/
South America,Chile,8/02/2012,Decreto Nş 3 - Reglamento para el manejo de lodos provenientes de plantas de tratamiento de efluentes de la industria procesadora de frutas y hortalizas.,National,Soil conservation,Decree No. 3 - Regulation for the management of sludge from effluent treatment plants of the fruit and vegetable processing industry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC112978/
South America,Chile,8/02/2012,Decreto Nş 3 - Reglamento para el manejo de lodos provenientes de plantas de tratamiento de efluentes de la industria procesadora de frutas y hortalizas.,National,Soil pollution,Decree No. 3 - Regulation for the management of sludge from effluent treatment plants of the fruit and vegetable processing industry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC112978/
South America,Chile,8/02/2012,Decreto Nş 3 - Reglamento para el manejo de lodos provenientes de plantas de tratamiento de efluentes de la industria procesadora de frutas y hortalizas.,National,Soil quality,Decree No. 3 - Regulation for the management of sludge from effluent treatment plants of the fruit and vegetable processing industry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC112978/
Europe,Hungary,1/01/2014,National Action Plan for the Development of Organic Farming (2014-2020).,National,Soil monitoring,National Action Plan for the Development of Organic Farming (2014-2020).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197210/
Africa,Gabon,13/02/2012,Ordonnance 005/PR/2012 du 13 février 2012 fixant le régime de la propriété foncičre en République gabonaise.,National,Soil sealing,"Order 005/PR/2012 of February 13, 2012 establishing the regime of land ownership in the Gabonese Republic.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC144594/
Europe,Hungary,1/01/2014,National Action Plan for the Development of Organic Farming (2014-2020).,National,Soil organic carbon loss,National Action Plan for the Development of Organic Farming (2014-2020).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197210/
Europe,Hungary,1/01/2014,National Development 2030 - National Development and Regional Development Concept.,National,Soil pollution,National Development 2030 - National Development and Regional Development Concept.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197284/
Europe,Hungary,1/01/2014,National Action Plan for the Development of Organic Farming (2014-2020).,National,Soil quality,National Action Plan for the Development of Organic Farming (2014-2020).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197210/
Europe,Hungary,1/01/2015,Fourth National Environmental Remediation Programme.,National,Soil erosion,Fourth National Environmental Remediation Programme.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197208/
Europe,Hungary,1/01/2015,Fourth National Environmental Remediation Programme.,National,Soil organic carbon loss,Fourth National Environmental Remediation Programme.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197208/
Europe,Hungary,1/01/2015,Fourth National Environmental Remediation Programme.,National,Soil restoration,Fourth National Environmental Remediation Programme.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197208/
Europe,Hungary,4/06/1986,Sewage Sludge Directive,European Union,Soil pollution,Sewage Sludge Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC019147/
Europe,Hungary,12/12/1991,Nitrates Directive,European Union,Soil pollution,Nitrates Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC019065
North America,Canada,6/03/2012,Contaminated Sites Regulations (N.S. Reg. 64/2012).,Nova Scotia,Soil pollution,Contaminated Sites Regulations (N.S. Reg. 64/2012).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC169427/
North America,Canada,6/03/2012,Contaminated Sites Regulations (N.S. Reg. 64/2012).,Nova Scotia,Soil restoration,Contaminated Sites Regulations (N.S. Reg. 64/2012).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC169427/
Europe,Hungary,21/05/1992,Habitat Directive,European Union,Soil conservation,Habitat Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC034772
Europe,Hungary,26/04/1999,Council Directive 1999/31/EC on the landfill of waste.,European Union,Soil pollution,Council Directive 1999/31/EC on the landfill of waste.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC038106/
Asia,Vietnam,16/03/2012,Decision No. 319/QD-TTg approving the master plan on socio-economic development of Gia Lai province through 2020.,National,Soil conservation,Decision No. 319/QD-TTg approving the master plan on socio-economic development of Gia Lai province through 2020.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC114615/
Asia,Vietnam,16/03/2012,Decision No. 319/QD-TTg approving the master plan on socio-economic development of Gia Lai province through 2020.,National,Soil erosion,Decision No. 319/QD-TTg approving the master plan on socio-economic development of Gia Lai province through 2020.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC114615/
Asia,Vietnam,16/03/2012,Decision No. 319/QD-TTg approving the master plan on socio-economic development of Gia Lai province through 2020.,National,Soil restoration,Decision No. 319/QD-TTg approving the master plan on socio-economic development of Gia Lai province through 2020.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC114615/
Europe,Hungary,26/04/1999,Council Directive 1999/31/EC on the landfill of waste.,European Union,Waterlogging,Council Directive 1999/31/EC on the landfill of waste.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC038106/
Asia,Myanmar,30/03/2012,"Environmental Conservation Law, 2012",National,Soil conservation,"Environmental Conservation Law, 2012",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC139025
